event_id	event_type	avecost	Lscore	CNval	true	length	prevals	orders	numhists
100098.10	oth	-1	9.99450302334e-05	1.0	0	1000000	-1,1.0,0.0	-1,10.0,0.0	2
100103.4	amp	-1	4.99725151167e-05	1.0	0	1100000	-1,1.0,0.0	-1,4.0,0.0	1
100112.3	oth	-1	4.99725151167e-05	1.0	0	1100000	-1,1.0,0.0	-1,3.0,0.0	1
100036.5	amp	-1	4.99725151167e-05	1.0	0	1100000	-1,1.0,0.0	-1,5.0,0.0	1
100039.9	amp	-1	4.99725151167e-05	1.0	0	1100000	-1,1.0,0.0	-1,9.0,0.0	1
100029.10	amp	-1	0.000349807605817	1.0	0	2100000	-1,1.0,0.0	-1,9.71428571429,0.699854212224	7
100121.7	del	-1	4.99725151167e-05	1.0	0	1000000	-1,1.0,0.0	-1,7.0,0.0	1
100038.1	del	-1	4.99725151167e-05	2.0	0	400000	-1,1.0,0.0	-1,1.0,0.0	1
10164.2	adj	-1	0.0077957123582	1.0	0	9499999	-1,1.0,0.0	-1,9.51282051282,2.57823031009	156
10220.11	adj	-1	0.00364799360352	2.0	0	9499999	-1,1.0,0.0	-1,10.6575342466,2.66493813998	73
10025.4	adj	-1	0.0100444755385	3.0	0	9499999	-1,1.0,0.0	-1,10.2039800995,2.81841564463	201
10028.8	adj	-1	0.000549697666284	4.0	0	9499999	-1,1.0,0.0	-1,6.72727272727,2.13588002263	11
100015.5	oth	-1	4.99725151167e-05	1.0	0	1300000	-1,1.0,0.0	-1,5.0,0.0	1
100062.8	amp	-1	4.99725151167e-05	1.0	0	800000	-1,1.0,0.0	-1,8.0,0.0	1
100050.9	oth	-1	0.000499725151167	1.0	0	800000	-1,1.0,0.0	-1,8.3,0.640312423743	10
100005.7	amp	-1	4.99725151167e-05	1.0	0	3500000	-1,1.0,0.0	-1,7.0,0.0	1
100007.8	amp	-1	4.99725151167e-05	1.0	0	800000	-1,1.0,0.0	-1,8.0,0.0	1
100012.7	amp	-1	4.99725151167e-05	1.0	0	800000	-1,1.0,0.0	-1,7.0,0.0	1
100028.10	oth	-1	4.99725151167e-05	1.0	0	800000	-1,1.0,0.0	-1,10.0,0.0	1
100013.3	oth	-1	0.000499725151167	1.0	0	800000	-1,1.0,0.0	-1,6.0,2.40831891576	10
100021.7	amp	-1	4.99725151167e-05	1.0	0	800000	-1,1.0,0.0	-1,7.0,0.0	1
60012.5	amp	-1	9.99450302334e-05	2.0	0	3500000	-1,1.0,0.0	-1,5.5,0.5	2
60006.6	amp	-1	4.99725151167e-05	2.0	0	3500000	-1,1.0,0.0	-1,6.0,0.0	1
60002.5	oth	-1	0.000649642696517	2.0	0	3500000	-1,1.0,0.0	-1,4.84615384615,1.40582052942	13
100008.4	amp	-1	0.000199890060467	1.0	0	800000	-1,1.0,0.0	-1,4.75,0.829156197589	4
100006.2	oth	-1	4.99725151167e-05	1.0	0	800000	-1,1.0,0.0	-1,2.0,0.0	1
100055.11	amp	-1	9.99450302334e-05	1.0	0	800000	-1,1.0,0.0	-1,11.0,0.0	2
100031.9	amp	-1	4.99725151167e-05	1.0	0	1800000	-1,1.0,0.0	-1,9.0,0.0	1
100029.11	amp	-1	4.99725151167e-05	1.0	0	3600000	-1,1.0,0.0	-1,11.0,0.0	1
100030.6	amp	-1	4.99725151167e-05	1.0	0	2300000	-1,1.0,0.0	-1,6.0,0.0	1
100032.7	amp	-1	4.99725151167e-05	1.0	0	1800000	-1,1.0,0.0	-1,7.0,0.0	1
81584.14	del	-1	4.99725151167e-05	3.0	0	1100000	-1,1.0,0.0	-1,14.0,0.0	1
30292.15	del	-1	0.0002998350907	2.0	0	1100000	-1,1.0,0.0	-1,12.3333333333,2.21108319357	6
61917.6	del	-1	9.99450302334e-05	3.0	0	1100000	-1,1.0,0.0	-1,7.0,1.0	2
71297.12	del	-1	9.99450302334e-05	3.0	0	1100000	-1,1.0,0.0	-1,13.0,1.0	2
31332.14	oth	-1	0.000199890060467	1.0	0	1100000	-1,1.0,0.0	-1,10.75,2.48746859277	4
31333.11	oth	-1	4.99725151167e-05	4.0	0	1100000	-1,1.0,0.0	-1,11.0,0.0	1
10167.12	oth	-1	0.00564689420819	1.0	0	1100000	-1,1.0,0.0	-1,11.7787610619,2.48084525017	113
10140.8	oth	-1	0.00304832342212	2.0	0	1100000	-1,1.0,0.0	-1,10.1803278689,3.06491620895	61
10102.12	oth	-1	0.0236369996502	3.0	0	1100000	-1,1.0,0.0	-1,11.3128964059,2.94404883362	473
21650.7	oth	-1	0.00014991754535	4.0	0	1100000	-1,1.0,0.0	-1,9.66666666667,2.05480466766	3
10290.11	oth	-1	0.00114936784768	3.0	0	1100000	-1,1.0,0.0	-1,11.8695652174,3.09704414235	23
70216.2	oth	-1	9.99450302334e-05	3.0	0	1100000	-1,1.0,0.0	-1,6.5,4.5	2
50105.7	oth	-1	9.99450302334e-05	4.0	0	1100000	-1,1.0,0.0	-1,10.5,3.5	2
31829.14	del	-1	9.99450302334e-05	1.0	0	1100000	-1,1.0,0.0	-1,12.5,1.5	2
51990.10	del	-1	9.99450302334e-05	3.0	0	1100000	-1,1.0,0.0	-1,11.0,1.0	2
10999.13	oth	-1	0.00074958772675	2.0	0	1300000	-1,1.0,0.0	-1,12.2,2.10396451174	15
11000.2	oth	-1	0.000199890060467	3.0	0	1300000	-1,1.0,0.0	-1,7.5,3.64005494464	4
21563.13	oth	-1	0.000499725151167	2.0	0	1300000	-1,1.0,0.0	-1,11.1,1.64012194669	10
21576.7	oth	-1	9.99450302334e-05	3.0	0	1300000	-1,1.0,0.0	-1,11.0,4.0	2
30296.8	oth	-1	4.99725151167e-05	1.0	0	1300000	-1,1.0,0.0	-1,8.0,0.0	1
30295.11	oth	-1	0.000249862575583	2.0	0	1300000	-1,1.0,0.0	-1,12.2,0.748331477355	5
60809.4	oth	-1	9.99450302334e-05	3.0	0	1300000	-1,1.0,0.0	-1,9.0,5.0	2
50102.7	oth	-1	0.000199890060467	4.0	0	1300000	-1,1.0,0.0	-1,5.0,2.0	4
10496.11	oth	-1	0.00169906551397	1.0	0	1300000	-1,1.0,0.0	-1,11.0588235294,2.78590123205	34
21840.7	oth	-1	0.000199890060467	3.0	0	1300000	-1,1.0,0.0	-1,8.75,1.78535710714	4
10166.11	del	-1	0.0002998350907	1.0	0	1300000	-1,1.0,0.0	-1,12.6666666667,2.13437474581	6
10165.3	del	-1	0.00984458547799	1.0	0	1300000	-1,1.0,0.0	-1,11.2284263959,2.59902442863	197
100689.8	del	-1	4.99725151167e-05	2.0	0	1300000	-1,1.0,0.0	-1,8.0,0.0	1
10305.9	del	-1	0.00739593223727	3.0	0	1300000	-1,1.0,0.0	-1,9.21621621622,3.41408161158	148
10228.10	oth	-1	0.00104942281745	1.0	0	1300000	-1,1.0,0.0	-1,12.5238095238,2.17384994486	21
11711.13	oth	-1	9.99450302334e-05	3.0	0	1300000	-1,1.0,0.0	-1,11.5,1.5	2
71376.8	oth	-1	0.00014991754535	1.0	0	1300000	-1,1.0,0.0	-1,10.0,2.82842712475	3
30145.11	oth	-1	4.99725151167e-05	3.0	0	1300000	-1,1.0,0.0	-1,11.0,0.0	1
40929.4	oth	-1	0.00014991754535	1.0	0	1300000	-1,1.0,0.0	-1,8.33333333333,3.68178700573	3
10128.3	oth	-1	0.0220378791665	1.0	0	1300000	-1,1.0,0.0	-1,8.81632653061,3.33337498239	441
31547.9	oth	-1	0.00114936784768	2.0	0	1300000	-1,1.0,0.0	-1,8.86956521739,1.0755927719	23
10559.9	oth	-1	0.0185398031083	3.0	0	1300000	-1,1.0,0.0	-1,7.44204851752,3.28662405674	371
21651.9	oth	-1	0.000949477787217	4.0	0	1300000	-1,1.0,0.0	-1,9.84210526316,2.81468251729	19
91171.7	oth	-1	4.99725151167e-05	5.0	0	1300000	-1,1.0,0.0	-1,7.0,0.0	1
21149.11	del	-1	0.0002998350907	1.0	0	1300000	-1,1.0,0.0	-1,9.83333333333,4.52462398683	6
31740.12	del	-1	9.99450302334e-05	3.0	0	1300000	-1,1.0,0.0	-1,11.5,0.5	2
21652.13	del	-1	4.99725151167e-05	4.0	0	1300000	-1,1.0,0.0	-1,13.0,0.0	1
31339.8	del	-1	4.99725151167e-05	1.0	0	1300000	-1,1.0,0.0	-1,8.0,0.0	1
31338.12	del	-1	4.99725151167e-05	4.0	0	1300000	-1,1.0,0.0	-1,12.0,0.0	1
11290.8	oth	-1	0.000249862575583	1.0	0	1300000	-1,1.0,0.0	-1,10.4,2.0591260282	5
71318.4	oth	-1	4.99725151167e-05	2.0	0	1300000	-1,1.0,0.0	-1,4.0,0.0	1
20040.14	oth	-1	0.00014991754535	3.0	0	1300000	-1,1.0,0.0	-1,11.3333333333,2.49443825785	3
30301.15	del	-1	0.00014991754535	1.0	0	1300000	-1,1.0,0.0	-1,14.6666666667,0.471404520791	3
71218.15	del	-1	4.99725151167e-05	2.0	0	1300000	-1,1.0,0.0	-1,15.0,0.0	1
11713.8	del	-1	0.0005996701814	3.0	0	1300000	-1,1.0,0.0	-1,10.3333333333,3.32498955721	12
10164.2	oth	-1	0.000249862575583	1.0	0	1400000	-1,1.0,0.0	-1,8.2,3.1874754901	5
21545.15	oth	-1	0.00354804857328	2.0	0	1400000	-1,1.0,0.0	-1,11.7746478873,2.98445353527	71
10025.4	oth	-1	0.0186897206536	3.0	0	1400000	-1,1.0,0.0	-1,10.7834224599,2.91201513338	374
40294.7	oth	-1	0.00014991754535	4.0	0	1400000	-1,1.0,0.0	-1,8.66666666667,1.6996731712	3
11478.9	oth	-1	0.0005996701814	3.0	0	1400000	-1,1.0,0.0	-1,10.9166666667,2.75252409415	12
10238.8	oth	-1	0.0002998350907	1.0	0	1400000	-1,1.0,0.0	-1,9.66666666667,3.59010987142	6
30319.11	oth	-1	4.99725151167e-05	2.0	0	1400000	-1,1.0,0.0	-1,11.0,0.0	1
11725.14	oth	-1	0.000549697666284	3.0	0	1400000	-1,1.0,0.0	-1,9.27272727273,3.35994883865	11
10659.10	del	-1	0.000549697666284	2.0	0	1400000	-1,1.0,0.0	-1,11.3636363636,3.49734255667	11
30686.15	del	-1	9.99450302334e-05	3.0	0	1400000	-1,1.0,0.0	-1,12.0,3.0	2
51716.5	del	-1	4.99725151167e-05	3.0	0	1400000	-1,1.0,0.0	-1,5.0,0.0	1
50114.8	del	-1	9.99450302334e-05	4.0	0	1400000	-1,1.0,0.0	-1,6.5,1.5	2
10262.7	oth	-1	0.00129928539303	1.0	0	1400000	-1,1.0,0.0	-1,10.0,3.7621597725	26
10141.10	oth	-1	0.0192394183199	2.0	0	1400000	-1,1.0,0.0	-1,9.55584415584,3.61707686767	385
10060.13	oth	-1	0.0500724601469	3.0	0	1400000	-1,1.0,0.0	-1,8.83233532934,3.70679802958	1002
10108.10	oth	-1	0.00189895557443	4.0	0	1400000	-1,1.0,0.0	-1,9.28947368421,4.40638230141	38
40378.13	oth	-1	9.99450302334e-05	1.0	0	200000	-1,1.0,0.0	-1,9.0,4.0	2
11734.9	oth	-1	4.99725151167e-05	2.0	0	400000	-1,1.0,0.0	-1,9.0,0.0	1
11472.8	adj	-1	0.00014991754535	1.0	0	4900000	-1,1.0,0.0	-1,6.33333333333,1.6996731712	3
30342.15	adj	-1	4.99725151167e-05	2.0	0	299999	-1,1.0,0.0	-1,15.0,0.0	1
10256.13	amp	-1	0.000799560241867	1.0	0	300000	-1,1.0,0.0	-1,7.125,3.63790805271	16
11885.2	amp	-1	0.00424766378492	2.0	0	300000	-1,1.0,0.0	-1,8.88235294118,4.0827089182	85
41031.6	adj	-1	9.99450302334e-05	1.0	0	1	-1,1.0,0.0	-1,9.5,3.5	2
11884.10	adj	-1	9.99450302334e-05	2.0	0	9499999	-1,1.0,0.0	-1,6.0,4.0	2
81070.13	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,14.0,1.0	2
41029.6	adj	-1	0.000399780120933	1.0	0	4900000	-1,1.0,0.0	-1,12.125,2.42061459138	8
41035.14	amp	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,1.0	2
11041.10	adj	-1	4.99725151167e-05	1.0	0	9499999	-1,1.0,0.0	-1,10.0,0.0	1
0.3	del	1.0	0	1.0	-1	5900000	1.0,1.0,0.0	3.0,3.0,0.0	1
0.11	adj	1.0	0.999950027485	1.0	1	3200000	1.0,1.0,0.0	11.0,6.5,3.61247837364	20010
0.15	adj	1.0	0.999950027485	1.0	1	4499999	1.0,1.0,0.0	15.0,7.4,4.07921561087	20010
0.13	adj	1.0	0.999950027485	1.0	1	1200000	1.0,1.0,0.0	13.0,7.2,3.4292856399	20010
0.18	adj	1.0	0.999950027485	1.0	1	2699999	1.0,1.0,0.0	18.0,6.1,3.38969025134	20010
0.7	adj	1.0	0.999950027485	1.0	1	8600000	1.0,1.0,0.0	7.0,7.1,4.06078810085	20010
0.12	adj	1.0	0.999950027485	1.0	1	9199999	1.0,1.0,0.0	12.0,7.6,3.69323706252	20010
0.21	adj	1.0	0	1.0	-3	8899999	1.0,1.0,0.0	21.0,21.0,0.0	1
10000.14	adj	-1	0.999950027485	1.0	3	8899999	-1,1.0,0.0	-1,9.4,4.36348484585	20010
0.4	adj	1.0	0	1.0	-3	8700000	1.0,1.0,0.0	4.0,4.0,0.0	1
10000.13	adj	-1	0.999950027485	1.0	3	11700000	-1,1.0,0.0	-1,8.3,4.19642705167	20010
0.20	adj	1.0	0	1.0	-3	8700000	1.0,1.0,0.0	20.0,20.0,0.0	1
0.19	adj	1.0	0.999950027485	1.0	1	2500000	1.0,1.0,0.0	19.0,8.0,3.577708764	20010
0.8	oth	1.0	0	1.0	-3	100000	1.0,1.0,0.0	8.0,8.0,0.0	1
10000.1	oth	-1	0.999950027485	1.0	3	100000	-1,1.0,0.0	-1,6.7,4.24381903478	20010
0.6	adj	1.0	0	1.0	-3	9000000	1.0,1.0,0.0	6.0,6.0,0.0	1
0.10	adj	1.0	0	1.0	-3	7900001	1.0,1.0,0.0	10.0,10.0,0.0	1
10000.9	adj	-1	0.999950027485	1.0	3	7899999	-1,1.0,0.0	-1,10.8,2.18174242293	20010
0.5	adj	1.0	0	1.0	-3	7899999	1.0,1.0,0.0	5.0,5.0,0.0	1
0.9	adj	1.0	0	1.0	-3	7400000	1.0,1.0,0.0	9.0,9.0,0.0	1
0.16	adj	1.0	0.999950027485	1.0	1	5700000	1.0,1.0,0.0	16.0,8.0,4.09878030638	20010
0.2	adj	1.0	0.999950027485	1.0	1	900000	1.0,1.0,0.0	2.0,4.3,3.25729949498	20010
0.14	del	1.0	0	1.0	-1	100000	1.0,1.0,0.0	14.0,14.0,0.0	1
10000.12	del	-1	0.999950027485	1.0	0	6000000	-1,1.0,0.0	-1,7.6,3.87814388593	20010
0.18	del	1.0	0.999950027485	1.0	1	400000	1.0,1.0,0.0	18.0,8.76636681659,3.61375270862	20010
0.13	adj	1.16311844078	0.999950027485	1.0	1	2100000	1.0,1.0,0.0	13.0,10.0088455772,3.73827291332	20010
0.12	adj	1.11824087956	0.999950027485	1.0	1	5199999	1.0,1.0,0.0	12.0,7.40129935032,4.97750846464	20010
0.17	adj	1.13190904548	0.999950027485	1.0	1	4999999	1.0,1.0,0.0	17.0,7.14142928536,3.4593935963	20010
0.9	adj	1.1211894053	0.999950027485	1.0	1	1000000	1.0,1.0,0.0	9.0,6.68365817091,4.08096198043	20010
0.10	amp	1.0	0	1.0	-1	100000	1.0,1.0,0.0	10.0,10.0,0.0	1
10000.4	amp	-1	0.999950027485	2.0	0	100000	-1,1.0,0.0	-1,6.25532233883,3.9206430834	20010
0.16	adj	1.13380809595	0.999950027485	1.0	1	11700000	1.0,1.0,0.0	16.0,8.01659170415,4.53741451847	20010
0.20	oth	1.0	0	1.0	-3	1200000	1.0,1.0,0.0	20.0,20.0,0.0	1
0.21	adj	1.0	0	1.0	-3	14400000	1.0,1.0,0.0	21.0,21.0,0.0	1
10000.14	oth	-1	0.665284093748	1.0	3	1200000	-1,1.0,0.0	-1,9.2402163299,4.40612532418	13313
10005.2	oth	-1	0.171005946729	2.0	3	1200000	-1,1.0,0.0	-1,6.26066627703,3.52031283814	3422
10003.11	oth	-1	0.163659987007	1.0	0	1200000	-1,1.0,0.0	-1,10.187480916,4.05989082385	3275
0.8	adj	1.0	0	1.0	-3	18700000	1.0,1.0,0.0	8.0,8.0,0.0	1
10020.14	adj	-1	0.141921942931	1.0	3	12100000	-1,1.0,0.0	-1,10.7126760563,4.15896891263	2840
10001.6	adj	-1	0.436260056969	2.0	3	12100000	-1,1.0,0.0	-1,10.3478808706,4.04338564141	8730
0.4	adj	1.19512472515	0.659087501874	1.0	1	12100000	1.0,1.0,0.0	4.0,8.91591477747,4.44062393274	13189
10002.13	adj	-1	0.211133876368	2.0	0	12100000	-1,1.0,0.0	-1,7.36189349112,4.00146910454	4225
0.5	adj	1.15324837581	0.999950027485	1.0	1	11300000	1.0,1.0,0.0	5.0,10.6336831584,4.21235953963	20010
0.2	adj	1.15389805097	0.999950027485	1.0	1	9900000	1.0,1.0,0.0	2.0,9.80499750125,4.35791914597	20010
0.7	adj	1.12553723138	0.999950027485	1.0	1	6899999	1.0,1.0,0.0	7.0,8.02808595702,5.22695420484	20010
0.14	adj	1.11886556722	0.999950027485	1.0	1	4599999	1.0,1.0,0.0	14.0,7.66911544228,5.39954934236	20010
0.6	adj	1.14940029985	0.999950027485	1.0	1	2400000	1.0,1.0,0.0	6.0,8.68825587206,3.56593733147	20010
0.3	del	1.0	0.999950027485	1.0	1	1200000	1.0,1.0,0.0	3.0,6.64102948526,4.64495833358	20010
0.19	adj	1.0	0	1.0	-3	14400000	1.0,1.0,0.0	19.0,19.0,0.0	1
10044.12	oth	-1	0.0412772974864	1.0	0	1200000	-1,1.0,0.0	-1,12.6525423729,3.10534953194	826
10005.11	oth	-1	0.129728649243	1.0	0	1200000	-1,1.0,0.0	-1,11.3778890601,3.33020280249	2596
10002.15	adj	-1	0.0474738893609	1.0	0	12100000	-1,1.0,0.0	-1,12.2705263158,3.1916791055	950
0.11	amp	1.0	0	1.0	-1	100000	1.0,1.0,0.0	11.0,11.0,0.0	1
0.7	adj	1.0	0	1.0	-3	3500000	1.0,1.0,0.0	7.0,7.0,0.0	1
10000.10	adj	-1	0.999950027485	1.0	3	3500000	-1,1.0,0.0	-1,7.1,3.17647603485	20010
0.4	adj	1.0	0.999950027485	1.0	1	1900000	1.0,1.0,0.0	4.0,10.4,5.44426303553	20010
0.21	adj	1.0	0.999950027485	1.0	1	7700000	1.0,1.0,0.0	21.0,9.8,4.51220566907	20010
0.15	amp	1.0	0.999950027485	1.0	1	500000	1.0,1.0,0.0	15.0,10.2,5.70613704708	20010
0.16	del	1.0	0.999950027485	1.0	1	100000	1.0,1.0,0.0	16.0,7.1,4.13400532172	20010
0.19	adj	1.0	0.999950027485	1.0	1	6499999	1.0,1.0,0.0	19.0,9.7,4.47325384927	20010
0.5	amp	1.0	0.999950027485	1.0	1	100000	1.0,1.0,0.0	5.0,8.8,5.34415568635	20010
0.18	adj	1.0	0.999950027485	1.0	1	15400000	1.0,1.0,0.0	18.0,9.9,4.3920382512	20010
0.6	adj	1.0	0.999950027485	1.0	1	3899999	1.0,1.0,0.0	6.0,9.6,4.27083130081	20010
0.3	adj	1.0	0.999950027485	1.0	1	7399999	1.0,1.0,0.0	3.0,9.80019990005,5.11488796755	20010
0.11	adj	1.0	0.999950027485	1.0	1	14199999	1.0,1.0,0.0	11.0,8.3,5.11957029447	20010
0.8	adj	1.0	0.999950027485	1.0	1	15699999	1.0,1.0,0.0	8.0,7.5,5.04479930225	20010
0.14	adj	1.0	0.999950027485	1.0	1	14500000	1.0,1.0,0.0	14.0,9.59990004998,5.23822684501	20010
0.2	adj	1.0	0.999950027485	1.0	1	7500000	1.0,1.0,0.0	2.0,9.6,4.69467783772	20010
0.17	adj	1.0	0.999950027485	1.0	1	3900000	1.0,1.0,0.0	17.0,10.0,4.31277173057	20010
0.13	adj	1.0	0.999950027485	1.0	1	5500000	1.0,1.0,0.0	13.0,7.59990004998,3.92917558524	20010
0.9	adj	1.0	0.999950027485	1.0	1	13400000	1.0,1.0,0.0	9.0,8.0,5.45893762558	20010
0.10	adj	1.0	0	1.0	-3	3300001	1.0,1.0,0.0	10.0,10.0,0.0	1
90001.11	oth	-1	4.99725151167e-05	1.0	0	14700000	-1,1.0,0.0	-1,11.0,0.0	1
20001.14	oth	-1	4.99725151167e-05	1.0	0	16200000	-1,1.0,0.0	-1,14.0,0.0	1
30001.10	oth	-1	9.99450302334e-05	1.0	0	18200000	-1,1.0,0.0	-1,7.5,2.5	2
70002.5	amp	-1	4.99725151167e-05	1.0	0	4300000	-1,1.0,0.0	-1,5.0,0.0	1
70003.4	oth	-1	9.99450302334e-05	1.0	0	4300000	-1,1.0,0.0	-1,4.0,0.0	2
70005.3	oth	-1	4.99725151167e-05	1.0	0	4300000	-1,1.0,0.0	-1,3.0,0.0	1
70006.3	amp	-1	9.99450302334e-05	1.0	0	1900000	-1,1.0,0.0	-1,3.5,0.5	2
70009.3	oth	-1	4.99725151167e-05	1.0	0	1900000	-1,1.0,0.0	-1,3.0,0.0	1
70008.3	oth	-1	4.99725151167e-05	1.0	0	1900000	-1,1.0,0.0	-1,3.0,0.0	1
10000.13	amp	-1	0.000799560241867	1.0	0	20000000	-1,1.0,0.0	-1,12.5625,4.67665411913	16
10002.14	oth	-1	0.0005996701814	1.0	0	3300000	-1,1.0,0.0	-1,8.16666666667,4.23936578066	12
10001.13	oth	-1	4.99725151167e-05	1.0	0	16200000	-1,1.0,0.0	-1,13.0,0.0	1
50006.12	oth	-1	4.99725151167e-05	1.0	0	3300000	-1,1.0,0.0	-1,12.0,0.0	1
60001.6	oth	-1	9.99450302334e-05	1.0	0	13600000	-1,1.0,0.0	-1,5.5,0.5	2
30007.13	amp	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,13.0,0.0	1
40007.5	oth	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,5.0,0.0	1
30002.10	amp	-1	0.000499725151167	1.0	0	3800000	-1,1.0,0.0	-1,8.0,3.46410161514	10
30009.13	oth	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,13.0,0.0	1
30008.13	amp	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,13.0,0.0	1
20004.14	amp	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,14.0,0.0	1
20003.13	amp	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,13.0,0.0	1
20002.14	oth	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,14.0,0.0	1
80004.17	oth	-1	4.99725151167e-05	1.0	0	18100000	-1,1.0,0.0	-1,17.0,0.0	1
50008.13	oth	-1	4.99725151167e-05	1.0	0	1200000	-1,1.0,0.0	-1,13.0,0.0	1
50007.13	oth	-1	4.99725151167e-05	1.0	0	1200000	-1,1.0,0.0	-1,13.0,0.0	1
50009.13	oth	-1	0.00014991754535	1.0	0	1200000	-1,1.0,0.0	-1,12.3333333333,0.471404520791	3
50012.12	oth	-1	4.99725151167e-05	1.0	0	1200000	-1,1.0,0.0	-1,12.0,0.0	1
100004.3	oth	-1	4.99725151167e-05	1.0	0	12900000	-1,1.0,0.0	-1,3.0,0.0	1
80006.18	amp	-1	4.99725151167e-05	1.0	0	15100000	-1,1.0,0.0	-1,18.0,0.0	1
80005.18	oth	-1	0.00014991754535	1.0	0	16900000	-1,1.0,0.0	-1,8.0,7.07106781187	3
100015.1	oth	-1	4.99725151167e-05	1.0	0	1000000	-1,1.0,0.0	-1,1.0,0.0	1
100010.1	oth	-1	0.000249862575583	1.0	0	1000000	-1,1.0,0.0	-1,1.0,0.0	5
10015.11	oth	-1	0.298036080156	1.0	0	400000	-1,1.0,0.0	-1,7.00620389001,4.24253734789	5964
10003.14	amp	-1	0.696416970666	1.0	0	600000	-1,1.0,0.0	-1,10.1366245695,6.44474364413	13936
80023.16	amp	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,16.0,0.0	1
20009.15	amp	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,15.0,0.0	1
20005.15	oth	-1	0.000199890060467	1.0	0	700000	-1,1.0,0.0	-1,14.5,0.5	4
100008.3	amp	-1	4.99725151167e-05	1.0	0	7800000	-1,1.0,0.0	-1,3.0,0.0	1
100005.3	amp	-1	9.99450302334e-05	1.0	0	9500000	-1,1.0,0.0	-1,3.0,0.0	2
100007.3	oth	-1	4.99725151167e-05	1.0	0	9500000	-1,1.0,0.0	-1,3.0,0.0	1
100009.1	oth	-1	4.99725151167e-05	1.0	0	2700000	-1,1.0,0.0	-1,1.0,0.0	1
80007.18	amp	-1	0.000799560241867	1.0	0	2400000	-1,1.0,0.0	-1,16.9375,0.658478359553	16
100001.3	oth	-1	4.99725151167e-05	1.0	0	19500000	-1,1.0,0.0	-1,3.0,0.0	1
50004.13	oth	-1	4.99725151167e-05	1.0	0	6400000	-1,1.0,0.0	-1,13.0,0.0	1
50005.13	amp	-1	4.99725151167e-05	1.0	0	6400000	-1,1.0,0.0	-1,13.0,0.0	1
70001.5	oth	-1	4.99725151167e-05	1.0	0	9200000	-1,1.0,0.0	-1,5.0,0.0	1
0.12	adj	1.0	0.999950027485	1.0	1	100000	1.0,1.0,0.0	12.0,10.2779110445,6.39704742254	20010
0.2	adj	1.00010029084	0.996551896457	1.0	1	4700000	1.0,0.999799418313,0.0100125226808	2.0,11.4010630829,4.73332732833	19942
90010.17	amp	-1	0.000199890060467	1.0	0	600000	-1,1.0,0.0	-1,14.5,3.77491721764	4
20003.14	del	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,14.0,0.0	1
10016.10	del	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,9.0,1.0	2
10000.3	oth	-1	0.00159912048373	1.0	0	600000	-1,1.0,0.0	-1,4.0625,2.19285059911	32
30013.12	amp	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,12.0,0.0	1
10006.13	oth	-1	0.000499725151167	1.0	0	600000	-1,1.0,0.0	-1,11.1,2.98161030318	10
30007.10	amp	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,10.0,0.0	1
30006.19	del	-1	4.99725151167e-05	1.0	0	3800000	-1,1.0,0.0	-1,19.0,0.0	1
90004.19	oth	-1	0.0002998350907	1.0	0	400000	-1,1.0,0.0	-1,15.5,6.07590871119	6
60003.11	oth	-1	0.000549697666284	1.0	0	3600000	-1,1.0,0.0	-1,10.4545454545,2.18938083251	11
0.15	adj	1.00105490531	0.994802858428	1.0	1	4600000	1.0,1.0,0.0	15.0,11.3064248757,5.38515458469	19907
100013.10	oth	-1	4.99725151167e-05	1.0	0	1000000	-1,1.0,0.0	-1,10.0,0.0	1
100008.10	oth	-1	0.000249862575583	1.0	0	1300000	-1,1.0,0.0	-1,8.0,1.09544511501	5
0.19	adj	1.00078381075	0.701314277148	1.0	1	3800000	1.0,1.0,0.0	19.0,8.85870029927,5.59320473407	14034
0.21	adj	1.00032599428	0.996401978912	1.0	1	500000	1.0,1.0,0.0	21.0,8.30949395657,4.31425830882	19939
0.5	adj	1.00130260521	0.997451401729	1.0	1	7300000	1.0,1.0,0.0	5.0,9.30811623246,3.29683066647	19960
20011.10	oth	-1	4.99725151167e-05	1.0	0	4900000	-1,1.0,0.0	-1,10.0,0.0	1
20008.7	oth	-1	0.00014991754535	1.0	0	4900000	-1,1.0,0.0	-1,7.33333333333,0.471404520791	3
